startup_id,company_age_years,founder_count,employees_size_numeric,funding_rounds,investor_count,total_funding_usd,funding_per_round,employee_size_category,city,state,primary_industry,startup_stage,launch_year,last_funding_date,success_label,success_score,risk_level,estimated_revenue_usd,growth_rate_percent,is_active
ST_02496,4.662828095496469,5,2,3,10,993447399.345172,331149133.11505735,Small (1-10),Hyderabad,Telangana,E-commerce,Growth Stage,2019,2024-06-16,Low,22,High Risk,129854.42264599891,61.131319504418386,True
ST_02497,4.200895243459256,3,2,5,6,2382239501.4086585,476447900.2817317,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2019,2025-10-02,Low,22,High Risk,73802.95739031602,29.752239015022674,True
ST_02498,15.0,2,2,4,5,13535735658.078558,3383933914.5196395,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2026-01-16,Low,31,High Risk,162372.15086063597,10.870354245332098,True
ST_02499,8.93179955146054,1,2,4,11,222082520.76542425,55520630.19135606,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2015,2024-08-24,Low,44,High Risk,194402.73503792062,36.77769632770351,True
ST_02500,15.0,1,2,8,11,93268318112.66385,11658539764.082981,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2026-01-20,Low,30,High Risk,120713.67718370791,16.442454779181187,False
ST_02501,4.825274333418519,1,2,3,9,6601625559.089662,2200541853.029887,Small (1-10),Delhi NCR,Delhi,FinTech,Growth Stage,2019,2025-06-03,Low,27,High Risk,54074.71039410872,57.10832927587692,True
ST_02502,12.96963009012022,2,2,8,10,1013179006.953676,126647375.8692095,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2011,2025-09-20,Low,22,High Risk,177176.43363339338,11.198637578155166,True
ST_02503,15.0,2,2,8,11,6649253066.535313,831156633.3169141,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-11-21,Low,31,High Risk,187115.36301412416,37.745881753508264,True
ST_02504,12.558789539288783,2,2,8,11,6828239044.844656,853529880.605582,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2011,2025-11-02,Low,47,High Risk,68643.08355068111,23.15392167695032,True
ST_02505,13.270676229980293,2,2,8,13,150594199901.7251,18824274987.715637,Small (1-10),Ahmedabad,Gujarat,FinTech,Scale Stage,2010,2025-10-20,Low,35,High Risk,148177.34422655767,28.19631230334757,True
ST_02506,2.8600988060442885,1,2,2,8,6658861507.5252,3329430753.7626,Small (1-10),Hyderabad,Telangana,HealthTech,Growth Stage,2021,2023-09-27,Low,37,High Risk,142123.54272319953,89.63258320818464,True
ST_02507,13.023728148942123,3,2,6,10,9236316839.265228,1539386139.877538,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2010,2025-11-18,Low,29,High Risk,154799.96893025914,5.5163711319745765,True
ST_02508,15.0,5,2,6,13,2441832894.5239573,406972149.0873262,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2009,2025-11-26,Low,31,High Risk,73850.61192666247,32.41945406650054,True
ST_02509,12.551534220631538,1,2,8,11,1425742172.9647517,178217771.62059397,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2011,2025-11-09,Low,47,High Risk,199790.2574707654,16.938644286193487,True
ST_02510,8.597046421932163,5,2,8,10,379687757.87320274,47460969.73415034,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2015,2024-12-18,Low,48,High Risk,74632.82468603869,7.641441228676647,True
ST_02511,15.0,3,2,8,14,12941518049.034142,1617689756.1292677,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2009,2025-12-13,Low,25,High Risk,170757.886622287,6.104977759983925,True
ST_02512,14.639797196877769,2,2,8,13,57711374238.88773,7213921779.860967,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2009,2025-06-18,Low,46,High Risk,187046.55932378,38.641379990308366,True
ST_02513,15.0,5,2,8,9,2069928850.6582162,258741106.33227703,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-09-23,Low,27,High Risk,115420.48732998842,8.940653829657798,True
ST_02514,15.0,5,2,8,12,5466908935.258222,683363616.9072777,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2009,2025-09-09,Low,36,High Risk,63717.62461422165,38.82822372732658,True
ST_02515,15.0,4,2,8,12,6503698593.805948,812962324.2257435,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2009,2025-12-09,Low,26,High Risk,174913.33271245874,19.36785246882277,True
ST_02516,8.197130908257947,1,2,8,13,30376511308.283623,3797063913.535453,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2015,2025-09-06,Low,26,High Risk,90989.11829340817,13.504132352639681,True
ST_02517,6.470675588268611,1,2,8,13,52033207980.12984,6504150997.51623,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2017,2025-10-17,Low,22,High Risk,150573.20150742467,34.316348023421554,True
ST_02518,8.49355577783646,4,2,8,14,16577081338.665913,2072135167.333239,Small (1-10),Ahmedabad,Gujarat,AgriTech,Scale Stage,2015,2025-06-07,Low,40,High Risk,113962.47302590903,38.09283763605705,True
ST_02519,15.0,1,2,8,14,1989008496.2209072,248626062.0276134,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2025-01-18,Low,33,High Risk,91557.83681763095,16.909768378668673,True
ST_02520,11.988518222157449,2,2,3,9,8117570073.503209,2705856691.1677365,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2012,2025-11-21,Low,21,High Risk,84606.85071358524,32.970092142087,True
ST_02521,3.7416514217612544,1,2,3,6,1594914115.4150653,531638038.47168845,Small (1-10),Mumbai,Maharashtra,E-commerce,Growth Stage,2020,2025-12-03,Low,39,High Risk,61088.55273961631,69.43296674081624,True
ST_02522,6.858510314727729,2,2,8,9,137731525.73057747,17216440.716322184,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2017,2025-11-20,Low,25,High Risk,132811.635515522,8.963885804689234,False
ST_02523,10.887969987560583,3,2,8,13,29644941293.926807,3705617661.740851,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2013,2025-11-21,Low,36,High Risk,53936.37218322576,28.93960744981641,False
ST_02524,10.195578847940293,2,2,8,12,5097284884.685484,637160610.5856855,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2013,2026-01-01,Low,45,High Risk,69282.89128277272,37.79128351818589,True
ST_02525,5.151560449545469,5,2,4,8,7022940447.440817,1755735111.8602042,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2018,2025-05-20,Low,46,High Risk,111104.98134220474,15.161586683138234,True
ST_02526,3.952091078710381,1,2,7,10,4121777857.4518914,588825408.2074131,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2020,2026-01-03,Low,31,High Risk,175049.39675788628,30.73763039631814,True
ST_02527,6.252044374583845,4,2,6,13,816495013.8003403,136082502.30005673,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2017,2025-11-07,Low,26,High Risk,159726.70301656463,9.125948489372167,True
ST_02528,15.0,4,2,8,10,11951266092.908443,1493908261.6135554,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2009,2025-12-29,Low,43,High Risk,194521.70523685668,12.510530274787225,True
ST_02529,10.908327510921852,1,2,8,18,19355949564.881996,2419493695.6102495,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2013,2025-07-31,Low,44,High Risk,165160.91697273575,11.223671548195588,True
ST_02530,10.65721011009182,1,2,8,14,1646121841.2707324,205765230.15884155,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2013,2026-01-20,Low,30,High Risk,61643.87167871592,33.62290388169281,True
ST_02531,15.0,2,2,3,5,2841148234.8207035,947049411.6069012,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2009,2025-09-30,Low,21,High Risk,135174.88836576988,27.6295518564362,True
ST_02532,15.0,4,2,8,10,1128675841.4289157,141084480.17861447,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2009,2025-11-05,Low,38,High Risk,100551.1381825801,25.26377074315824,True
ST_02533,13.321389304320512,2,2,6,8,7947703983.742417,1324617330.6237361,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2010,2025-10-13,Low,47,High Risk,164162.6778808356,33.496960825896366,True
ST_02534,13.756784667845766,2,2,8,9,528286463541.9434,66035807942.74293,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2010,2025-01-23,Low,38,High Risk,192249.2490729444,23.27632484930109,True
ST_02535,8.574825637662826,1,2,8,11,4828807402.812628,603600925.3515785,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2015,2025-05-17,Low,33,High Risk,129565.23399567218,6.085563612847023,True
ST_02536,11.759985748630973,5,2,8,14,908940270.1819284,113617533.77274105,Small (1-10),Kolkata,West Bengal,FinTech,Scale Stage,2012,2025-12-30,Low,22,High Risk,194825.7051010666,15.642396499109658,True
ST_02537,6.0545420056341985,3,2,6,17,6066824834.050488,1011137472.3417481,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2017,2025-10-13,Low,29,High Risk,187793.89155295366,26.529228672819222,True
ST_02538,8.712434201407856,3,2,8,13,8212937276.895873,1026617159.6119841,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2015,2025-09-04,Low,46,High Risk,117189.20411399068,21.24947414476081,True
ST_02539,14.889117988816148,1,2,7,12,5556916777.935333,793845253.9907619,Small (1-10),Kolkata,West Bengal,Manufacturing,Scale Stage,2009,2025-10-05,Low,36,High Risk,51144.09319585897,15.06850898819844,True
ST_02540,4.638738855147944,1,2,6,14,3847375417.3683405,641229236.2280568,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2019,2025-11-07,Low,36,High Risk,174452.7096281237,30.13878406092727,True
ST_02541,10.487894772766113,3,2,8,11,1235826181.6403928,154478272.7050491,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2013,2025-07-28,Low,49,High Risk,167601.6188588718,30.7445356413503,True
ST_02542,5.872433682775757,2,2,8,11,8601530786.35097,1075191348.2938712,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2018,2025-01-18,Low,27,High Risk,179785.75813496628,33.5727789026088,False
ST_02543,15.0,5,2,8,14,6784169119.958648,848021139.994831,Small (1-10),Ahmedabad,Gujarat,AgriTech,Scale Stage,2009,2024-07-19,Low,29,High Risk,67205.44526633396,26.421701716344824,True
ST_02544,11.500570026611369,2,2,4,6,46513355411.71043,11628338852.927607,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Scale Stage,2012,2025-06-23,Low,26,High Risk,121358.9626659692,10.271117671505063,True
ST_02545,9.813563773731325,1,2,8,14,23089612331.638252,2886201541.4547815,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2014,2025-09-30,Low,43,High Risk,156786.7593621432,10.553242101252852,False
ST_02546,8.767575494335768,4,2,8,13,16356350788.289341,2044543848.5361676,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2015,2026-01-11,Low,28,High Risk,109358.29846623946,32.913955580658595,True
ST_02547,13.646620873806517,2,2,5,8,4157483883.081869,831496776.6163738,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2010,2025-10-21,Low,43,High Risk,71825.64742845064,25.383164966186516,True
ST_02548,15.0,4,2,3,8,1325360554.081176,441786851.36039203,Small (1-10),Ahmedabad,Gujarat,AgriTech,Scale Stage,2009,2025-12-11,Low,25,High Risk,99523.08380236328,31.917790308877738,True
ST_02549,15.0,3,2,8,15,1363176587.924455,170397073.49055687,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2009,2025-11-13,Low,43,High Risk,78543.24857516968,6.767781637027956,True
ST_02550,15.0,4,2,8,11,21125472258.102722,2640684032.2628403,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2009,2025-06-23,Low,32,High Risk,159458.69833702178,22.972856418678436,True
ST_02551,2.5139856182983005,2,2,2,4,106022047.28475545,53011023.64237773,Small (1-10),Kolkata,West Bengal,E-commerce,Growth Stage,2021,2024-12-15,Low,29,High Risk,106523.10153347284,41.76733076559689,True
ST_02552,8.609404617546103,3,2,7,8,1312220116.1663604,187460016.59519434,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2015,2025-11-21,Low,40,High Risk,119602.42469312763,5.659327788919869,True
ST_02553,6.5746287653762225,1,2,6,10,463184033.1155758,77197338.85259597,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2017,2025-10-08,Low,33,High Risk,85911.56077850172,31.761776587885603,True
ST_02554,10.042831104965574,1,2,6,7,8685690955.312565,1447615159.2187607,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2013,2025-12-21,Low,47,High Risk,167181.7575004268,8.987429998428308,True
ST_02555,10.97133685280918,1,2,8,8,4282269794.495552,535283724.311944,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2013,2025-09-22,Low,25,High Risk,71715.86386495118,14.175008127179204,True
ST_02556,9.844670524189338,3,2,8,8,774815087.881345,96851885.98516813,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Scale Stage,2014,2025-11-12,Low,20,High Risk,77922.41594343413,13.469409903375386,True
ST_02557,9.937879491245077,4,2,7,12,167411876.99650297,23915982.428071853,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2014,2025-03-15,Low,46,High Risk,119806.30002535645,8.962488821589162,True
ST_02558,10.149579490693839,1,2,8,12,56364575994.1921,7045571999.274013,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2013,2025-12-09,Low,45,High Risk,77002.26618895642,32.843449687239506,True
ST_02559,8.379479587872414,1,2,4,8,454495821.8371347,113623955.45928368,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2015,2024-08-25,Low,30,High Risk,59211.011826045135,22.442441116104728,True
ST_02560,4.675069945576984,3,2,5,9,1609918384.901216,321983676.9802432,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2019,2025-11-08,Low,41,High Risk,182811.06763964723,39.22439122807754,True
ST_02561,3.9666688225844493,4,2,4,8,1178137742.2596726,294534435.56491816,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2020,2026-01-14,Low,36,High Risk,172852.83658630698,29.948610624467367,True
ST_02562,15.0,1,2,8,12,12097848437.29138,1512231054.6614225,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2025-07-30,Low,49,High Risk,146645.1790829341,18.68059863211921,True
ST_02563,15.0,2,2,8,11,6639419154.903422,829927394.3629278,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2009,2025-09-19,Low,48,High Risk,111108.2429371916,26.09299863100015,True
ST_02564,6.717792390426522,3,2,8,12,2380568045.490961,297571005.68637013,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Scale Stage,2017,2025-11-12,Low,37,High Risk,80371.91597810831,31.961800786753255,True
ST_02565,15.0,4,2,8,15,5583144217.866856,697893027.233357,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2009,2025-09-30,Low,42,High Risk,163945.9618269576,31.429264956353833,False
ST_02566,15.0,3,2,8,15,29295038628.42984,3661879828.55373,Small (1-10),Pune,Maharashtra,Manufacturing,Scale Stage,2009,2025-07-04,Low,48,High Risk,189767.5539737212,22.989600238441,True
ST_02567,11.77348062568428,3,2,8,13,68645490932.99134,8580686366.623918,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2012,2025-06-20,Low,49,High Risk,168252.43389306442,16.085998379823153,True
ST_02568,4.809544248769042,2,2,7,12,2826969531.81703,403852790.2595757,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2019,2025-04-10,Low,45,High Risk,66931.44926314164,15.623042775075074,True
ST_02569,3.387389886441881,2,2,3,10,431730817.6065273,143910272.5355091,Small (1-10),Bengaluru,Karnataka,E-commerce,Growth Stage,2020,2025-12-08,Low,48,High Risk,178061.62811359685,46.427600721277564,True
ST_02570,15.0,3,2,8,12,2358905015.249506,294863126.90618825,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-12-27,Low,45,High Risk,75393.7184531555,21.881702399551436,True
ST_02571,8.644429613860058,1,2,8,12,81146575269.6168,10143321908.7021,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2015,2025-10-22,Low,22,High Risk,164020.92415919987,22.734360902105248,True
ST_02572,6.076159629387597,4,2,2,6,1630274843.983288,815137421.991644,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2017,2025-10-11,Low,40,High Risk,151836.92083658106,36.87554411947466,True
ST_02573,15.0,2,2,8,14,840759796.109103,105094974.51363787,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-10-29,Low,27,High Risk,63565.17305980325,12.802839508051427,True
ST_02574,12.815763188908633,1,2,8,17,3214506074.245533,401813259.2806916,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2011,2025-05-25,Low,35,High Risk,112106.02419708602,18.944342459133356,True
ST_02575,15.0,2,2,8,12,39607428297.02472,4950928537.12809,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2026-01-14,Low,27,High Risk,91758.120591034,11.357183764453499,True
ST_02576,15.0,2,2,8,12,2339511395.317974,292438924.41474676,Small (1-10),Ahmedabad,Gujarat,E-commerce,Scale Stage,2009,2025-02-15,Low,43,High Risk,181144.2049067594,7.863723831115372,True
ST_02577,11.383966977659801,2,2,3,5,138337562145.42926,46112520715.14309,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2012,2023-07-15,Low,46,High Risk,145964.257621194,34.47200580578455,True
ST_02578,6.720448290760551,3,2,8,11,56134201369.475655,7016775171.184457,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2017,2025-11-24,Low,24,High Risk,87955.50636842387,21.45458698669051,False
ST_02579,5.427647582995172,3,2,8,11,2214997841.1280837,276874730.14101046,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2018,2025-10-31,Low,27,High Risk,56101.06544960229,15.491535743672584,True
ST_02580,9.57970950335773,1,2,8,15,609346592.4334201,76168324.05417751,Small (1-10),Chennai,Tamil Nadu,DeepTech,Scale Stage,2014,2025-11-29,Low,30,High Risk,187766.6069602978,9.752881743197952,True
ST_02581,15.0,2,2,7,14,15324084425.475698,2189154917.9251,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2009,2026-01-08,Low,38,High Risk,117900.59777578175,22.161509933845824,True
ST_02582,11.21116823349559,1,2,8,15,35752602757.27908,4469075344.659885,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2012,2025-08-07,Low,44,High Risk,100553.74774420209,12.833096784712378,True
ST_02583,13.023978598047666,4,2,5,8,6657180232.700084,1331436046.5400167,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2010,2025-09-16,Low,30,High Risk,192094.20632697997,20.435133621135094,True
ST_02584,15.0,2,2,8,14,179230863287.09695,22403857910.88712,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2009,2025-10-28,Low,48,High Risk,181526.8748817974,16.04137539975474,True
ST_02585,15.0,4,2,8,12,1402228836.0451932,175278604.50564915,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2009,2024-04-28,Low,32,High Risk,190210.0660552781,11.3776228344151,False
ST_02586,5.929299812002541,2,2,8,11,2361186160.9891047,295148270.1236381,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2018,2025-09-22,Low,24,High Risk,169425.5377423962,35.77784779258901,True
ST_02587,10.420899557645946,1,2,8,11,56025581617.43212,7003197702.179015,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2013,2025-07-29,Low,46,High Risk,62115.34442236877,14.375761149213382,True
ST_02588,1.4416849586727725,1,2,0,2,1310003489.8041131,1310003489.8041131,Small (1-10),Pune,Maharashtra,SaaS,Early Stage,2022,2025-09-16,Low,42,High Risk,106121.62353970336,181.6997567359672,True
ST_02589,12.085845223180113,3,2,8,9,1231320401.1971414,153915050.14964268,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2011,2025-02-28,Low,32,High Risk,66178.9360229791,37.6323092042198,True
ST_02590,4.176265508075574,3,2,6,12,3701326961.569583,616887826.9282638,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2019,2025-09-22,Low,23,High Risk,197016.8808769335,39.769342992389504,False
ST_02591,8.736987676506923,1,2,8,10,42963011878.04214,5370376484.755267,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2015,2025-10-30,Low,42,High Risk,60578.08032699001,12.819850048767208,True
ST_02592,15.0,2,2,8,11,201646697110.29486,25205837138.786858,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2009,2024-10-29,Low,41,High Risk,62313.48077463687,35.78758377610728,True
ST_02593,8.654684603143242,2,2,8,15,1461072000.277211,182634000.03465137,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2015,2025-05-09,Low,21,High Risk,106850.66930117746,11.19809586964513,True
ST_02594,5.352457105829647,2,2,2,5,9052565896.423254,4526282948.211627,Small (1-10),Ahmedabad,Gujarat,E-commerce,Scale Stage,2018,2026-01-06,Low,20,High Risk,196572.38895860332,9.675428909679592,True
ST_02595,7.736606935783345,1,2,8,10,1663216273.2979298,207902034.16224122,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2016,2024-08-30,Low,44,High Risk,181324.58941738648,17.863203169946118,True
ST_02596,6.497356949710851,3,2,8,10,21354999919.768265,2669374989.971033,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2017,2025-06-03,Low,47,High Risk,122785.04243995565,36.9691837225276,True
